alg,impl,system,nnode,nproc,nthread,n,r,matmul1p1,matmul1p2,matmul1p3,matmul2p1,matmul2p2,matmul2p3,total_time,gen_omega_time,dgemm1_time,dgemm2_time,all2all_time,reduce_scatter_time,reduce_scatter_1_time,reduce_scatter_2_time,unpack_time,pack_time
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,8,8,1,1,64,1,0.325445,0.129608,0.163394,0.010494,0.0,0.0,0.00177,0.003969,0.0,0.005034
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,1,1,32,2.851454,0.271688,2.2783,0.256719,0.019172,0.0,0.0,0.0,0.010091,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,256,1,1,2.45889,0.080012,0.031398,0.000797,0.0,2.18893,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,1,1,4,1.934902,0.046883,1.489882,0.163371,0.143519,0.0,0.0,0.0,0.011322,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,1,1,512,0.369792,0.051174,0.145104,0.067442,0.059575,0.0,0.0,0.0,0.029918,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,16,8,1,1,128,1,1.493272,0.091183,0.033231,0.000833,0.0,0.0,0.000814,1.189192,0.0,0.049312
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,1,1,4,4.149392,0.016364,1.734367,0.042826,0.022028,0.0,0.0,0.0,0.006587,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,4,2,1,1,8,1,0.235986,0.041321,0.1014,0.003598,0.0,0.0,0.000962,0.061573,0.0,0.010367
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,2,2,1,1,4,1,0.30512,0.049114,0.177024,0.004276,0.0,0.0,0.024499,0.006308,0.0,0.008994
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,1,1,4,4.149693,0.057169,1.700658,0.038506,0.025004,0.0,0.0,0.0,0.006609,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,8,1,1,9.396043,0.230483,8.099748,1.000369,0.0,0.056093,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,5000,4,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,512,1,1,5.927123,0.087831,0.050444,0.003489,0.0,5.626717,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,4,2,1,1,8,1,1.071437,0.140736,0.886693,0.021102,0.0,0.0,0.00459,0.0014,0.0,0.009775
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.105584,0.236559,4.33858,0.478089,0.0,0.041373,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,256,1,1,1.035882,0.282167,0.402028,0.119459,0.0,0.211476,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,16,1,1,0.374833,0.082414,0.06512,0.001383,0.0,0.16555,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,1,1,32,0.514611,0.065374,0.213011,0.023622,0.047827,0.0,0.0,0.0,0.022913,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,16,16,1,1,256,1,2.378107,0.09231,0.030025,0.000804,0.0,0.0,0.000794,2.01217,0.0,0.095904
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,1,1,64,0.272937,0.088289,0.037278,0.005672,0.041983,0.0,0.0,0.0,0.023055,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,4,4,1,1,16,1,0.641656,0.098041,0.486063,0.035146,0.0,0.0,0.003248,0.001265,0.0,0.010626
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,1,1,32,0.534981,0.082235,0.213273,0.023643,0.073555,0.0,0.0,0.0,0.023458,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,8,4,1,1,32,1,2.795995,0.278036,2.135564,0.276762,0.0,0.0,0.010742,0.042686,0.0,0.038847
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,1,1,32,2.84272,0.255144,2.279733,0.265337,0.019508,0.0,0.0,0.0,0.010049,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,5000,2,2,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,4,1,1,4,1,1,22.079818,0.168846,17.757724,1.706872,0.0,0.045203,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.52598,0.050889,0.165395,0.067355,0.0,0.219574,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,1,1,64,0.341056,0.126064,0.168886,0.029093,0.007316,0.0,0.0,0.0,0.00371,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,2,2,1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,4,2,1,1,8,1,10.423561,0.265788,9.077879,0.910303,0.0,0.0,0.030923,0.056802,0.0,0.067022
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,128,512,32,50000,5000,512,1,1,512,1,1,5.980943,0.088461,0.05067,0.003505,0.0,5.675449,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,1,1,16,0.628111,0.099488,0.47846,0.029486,0.004958,0.0,0.0,0.0,0.002978,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,4,4,1,1,16,1,0.865325,0.087506,0.393093,0.038126,0.0,0.0,0.001554,0.218423,0.0,0.021613
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,1,1,16,5.073978,0.246266,4.343122,0.433619,0.026511,0.0,0.0,0.0,0.015725,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,1,1,32,0.284613,0.086549,0.047409,0.005675,0.043782,0.0,0.0,0.0,0.025223,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,1,1,8,0.259586,0.049026,0.102644,0.005498,0.006058,0.0,0.0,0.0,0.008935,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,4,4,1,1,16,1,0.337742,0.087474,0.065864,0.001403,0.0,0.0,0.000892,0.063255,0.0,0.012954
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,32,1,1,0.445139,0.122539,0.29335,0.018221,0.0,0.001978,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.00968,0.081655,0.875516,0.032414,0.006447,0.0,0.0,0.0,0.004415,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,4,1,1,4,1,1,4.146687,0.09083,1.692238,0.031236,0.0,0.001275,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,1,1,256,0.425324,0.081393,0.031487,0.007819,0.071249,0.0,0.0,0.0,0.09276,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,5000,64,1,1,1,1,64,1.721577,0.272586,1.203266,0.212627,0.014076,0.0,0.0,0.0,0.008744,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,1,1,512,0.416784,0.050959,0.199158,0.062812,0.051085,0.0,0.0,0.0,0.023146,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,256,1,1,0.412102,0.172837,0.1083,0.019383,0.0,0.100931,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,16,8,1,1,128,1,1.436608,0.084792,0.033304,0.00083,0.0,0.0,0.000821,1.214813,0.0,0.041411
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,16,8,1,1,128,1,2.243308,0.174713,0.074775,0.005594,0.0,0.0,0.000939,1.729505,0.0,0.046982
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,1,1,8,9.375586,0.241185,8.131813,0.914624,0.046097,0.0,0.0,0.0,0.029365,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,4,4,1,1,16,1,0.41741,0.072328,0.065086,0.001427,0.0,0.0,0.000884,0.155755,0.0,0.015081
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,1,1,256,0.607806,0.273045,0.133082,0.055182,0.118381,0.0,0.0,0.0,0.009313,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,1,1,8,0.167455,0.034881,0.102473,0.005347,0.00616,0.0,0.0,0.0,0.00807,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,16,1,1,0.629466,0.122003,0.476062,0.025166,0.0,0.001401,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,16,1,1,1,1,16,0.729175,0.087188,0.396487,0.037959,0.051251,0.0,0.0,0.0,0.011693,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,32,128,32,50000,500,128,1,1,1,1,128,0.3802,0.084188,0.033738,0.005632,0.089758,0.0,0.0,0.0,0.041202,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,8,4,1,1,32,1,2.790432,0.29303,2.118752,0.273716,0.0,0.0,0.01067,0.043375,0.0,0.038406
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,2,2,1,1,4,1,21.078756,0.162174,16.61097,1.767939,0.0,0.0,0.061576,0.045349,0.0,0.132761
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,4,4,1,1,16,1,0.914871,0.084985,0.39307,0.038161,0.0,0.0,0.001546,0.274156,0.0,0.016809
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,16,16,1,1,256,1,0.368447,0.158534,0.090522,0.023851,0.0,0.0,0.000511,0.060881,0.0,0.003408
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.328614,0.152672,0.108915,0.042002,0.0,0.0,0.000928,0.010732,0.0,0.003067
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,100000,500,4,1,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,1,1,128,0.305681,0.125425,0.112301,0.036348,0.012028,0.0,0.0,0.0,0.005497,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,1,1,8,0.979816,0.056899,0.757186,0.076947,0.03959,0.0,0.0,0.0,0.009528,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,16,1,1,0.242051,0.069208,0.065742,0.001389,0.0,0.056741,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,1,1,128,0.311122,0.132085,0.115751,0.033757,0.011543,0.0,0.0,0.0,0.005495,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.507721,0.052061,0.155036,0.073146,0.0,0.20154,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,8,4,1,1,32,1,2.746346,0.273517,2.100585,0.264725,0.0,0.0,0.010632,0.043436,0.0,0.038557
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,1,1,256,0.387023,0.124709,0.157251,0.051222,0.042565,0.0,0.0,0.0,0.015051,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,1,1,64,0.358401,0.07836,0.129222,0.015208,0.051041,0.0,0.0,0.0,0.028674,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,8,4,1,1,32,1,2.793553,0.272376,2.135305,0.269986,0.0,0.0,0.010548,0.04643,0.0,0.038156
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,8,1,1,1.021368,0.106196,0.880498,0.029919,0.0,0.001581,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,64,1,1,0.886701,0.112846,0.084142,0.000908,0.0,0.638065,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.322302,0.145695,0.113889,0.005901,0.0,0.0,0.000925,0.009805,0.0,0.002807
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,32,1,1,32,1,1,0.83826,0.085161,0.213561,0.025007,0.0,0.40786,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,8,1,1,8,1,1,9.247213,0.23231,8.092327,0.861922,0.0,0.050193,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,1,1,16,0.622264,0.097026,0.479736,0.02929,0.005145,0.0,0.0,0.0,0.00298,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,32,128,32,50000,5000,128,1,1,128,1,1,1.622485,0.085994,0.082121,0.041722,0.0,1.344756,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,8,8,1,1,64,1,0.74999,0.101173,0.03686,0.000917,0.0,0.0,0.000839,0.457561,0.0,0.022586
nystrom-1d-redist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,1,1,16,0.26045,0.071731,0.064923,0.005533,0.031337,0.0,0.0,0.0,0.010163,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,1,1,16,0.265786,0.083037,0.064319,0.005541,0.017194,0.0,0.0,0.0,0.011233,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,1,1,8,0.217005,0.084381,0.101502,0.005861,0.009497,0.0,0.0,0.0,0.011023,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,64,1,1,1.07344,0.085418,0.128408,0.010551,0.0,0.789218,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,4,1,1,0.389846,0.092056,0.177232,0.004248,0.0,0.031413,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,256,1,1,3.045573,0.085164,0.059527,0.003745,0.0,2.719858,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,5000,4,2,1,1,8,1,10.438169,0.252278,9.115979,0.896541,0.0,0.0,0.034632,0.058195,0.0,0.069642
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,16,8,1,1,128,1,0.268372,0.13596,0.099804,0.010882,0.0,0.0,0.000923,0.009729,0.0,0.002865
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,500,8,1,1,8,1,1,0.392873,0.067885,0.101593,0.003466,0.0,0.10394,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,500,512,1,1,512,1,1,0.534552,0.05129,0.185598,0.03711,0.0,0.23948,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,16,1,1,1,1,16,0.146525,0.042414,0.064352,0.005522,0.005477,0.0,0.0,0.0,0.009119,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,256,1,1,2.389507,0.127607,0.032488,0.000801,0.0,2.070857,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.112747,0.236787,4.35664,0.468041,0.0,0.041416,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,1,1,8,0.998157,0.062579,0.758218,0.077044,0.055356,0.0,0.0,0.0,0.009663,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,4,4,1,1,16,1,5.535195,0.286366,4.609623,0.484693,0.0,0.0,0.018507,0.053644,0.0,0.073338
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,64,1,1,1,1,64,0.360131,0.123568,0.197545,0.022029,0.007072,0.0,0.0,0.0,0.003598,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,256,1,1,256,1,1,1.155011,0.407356,0.400092,0.117627,0.0,0.196997,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,4,4,1,1,16,1,0.911736,0.064267,0.393717,0.038112,0.0,0.0,0.001559,0.262527,0.0,0.019708
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,1,1,128,1.270867,0.281547,0.714583,0.23857,0.015473,0.0,0.0,0.0,0.003628,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,1.029087,0.099771,0.869729,0.033185,0.007923,0.0,0.0,0.0,0.004489,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,128,1,1,0.306696,0.13855,0.125192,0.023678,0.0,0.009952,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,1,1,16,5.136636,0.280921,4.363842,0.44079,0.025676,0.0,0.0,0.0,0.015699,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,2,8,32,50000,500,8,1,1,1,1,8,0.978163,0.065718,0.861958,0.03253,0.006832,0.0,0.0,0.0,0.004485,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,500,4,4,1,1,16,1,0.305276,0.067602,0.065161,0.001412,0.0,0.0,0.000882,0.063083,0.0,0.018106
nystrom-1d-redist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,1,1,8,0.966819,0.052096,0.757628,0.077017,0.053317,0.0,0.0,0.0,0.010371,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,4,1,1,4,1,1,2.133393,0.052856,1.584102,0.189604,0.0,0.175715,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,500,32,1,1,32,1,1,0.434067,0.123654,0.286712,0.014842,0.0,0.002039,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,8,4,1,1,32,1,2.790081,0.253485,2.142811,0.287257,0.0,0.0,0.010748,0.04311,0.0,0.038064
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,128,1,1,0.311353,0.184919,0.100987,0.005008,0.0,0.010118,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,128,1,1,1.277601,0.267651,0.700787,0.134328,0.0,0.15598,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,4,2,1,1,8,1,1.140519,0.0599,0.769768,0.096862,0.0,0.0,0.002301,0.120069,0.0,0.018368
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,4,2,1,1,8,1,1.138537,0.047493,0.769839,0.09707,0.0,0.0,0.002318,0.181732,0.0,0.013588
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,5000,16,16,1,1,256,1,1.095764,0.285963,0.384132,0.099621,0.0,0.0,0.017882,0.210914,0.0,0.078012
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,500,2,2,1,1,4,1,4.33321,0.072454,1.704228,0.03052,0.0,0.0,0.007589,0.001417,0.0,0.015045
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,512,1,1,0.799989,0.077529,0.03405,0.000775,0.0,0.608004,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,1,4,32,50000,5000,4,1,1,4,1,1,21.713374,0.228275,17.499137,1.69474,0.0,0.044626,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,8,32,32,50000,5000,32,1,1,1,1,32,2.816094,0.251736,2.252686,0.269891,0.020224,0.0,0.0,0.0,0.00957,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,64,256,32,50000,500,256,1,1,1,1,256,0.403964,0.160381,0.114264,0.056315,0.053564,0.0,0.0,0.0,0.012922,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,16,16,1,1,256,1,2.311633,0.081521,0.031106,0.000796,0.0,0.0,0.000831,1.970167,0.0,0.079014
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,500,128,1,1,1,1,128,0.330989,0.140845,0.122224,0.038551,0.01257,0.0,0.0,0.0,0.005522,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,32,128,32,50000,5000,128,1,1,128,1,1,1.311941,0.300598,0.698173,0.182719,0.0,0.110508,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,2,8,32,50000,5000,8,1,1,8,1,1,1.027301,0.050862,0.758094,0.096185,0.0,0.111936,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,1,4,32,100000,5000,4,1,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,16,1,1,5.097732,0.256964,4.319454,0.467152,0.0,0.042968,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,500,32,1,1,32,1,1,0.266715,0.085865,0.048198,0.001063,0.0,0.068913,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,256,1,1,256,1,1,3.156194,0.096346,0.0598,0.003743,0.0,2.884857,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,500,4,1,1,4,1,1,0.369456,0.034255,0.17687,0.004249,0.0,0.117575,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,8,8,1,1,64,1,0.369482,0.119835,0.171237,0.032988,0.0,0.0,0.001819,0.012267,0.0,0.005158
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,500,64,1,1,64,1,1,0.717577,0.078168,0.037004,0.000906,0.0,0.513984,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,5000,16,1,1,1,1,16,5.089327,0.26355,4.330657,0.443698,0.026276,0.0,0.0,0.0,0.015758,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,8,32,32,50000,5000,8,4,1,1,32,1,0.749696,0.069841,0.212005,0.02018,0.0,0.0,0.001195,0.385459,0.0,0.043099
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,4,16,32,50000,5000,4,4,1,1,16,1,0.875984,0.072912,0.39263,0.038142,0.0,0.0,0.001624,0.269737,0.0,0.04354
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,64,256,32,50000,5000,16,16,1,1,256,1,3.130131,0.094178,0.050184,0.005246,0.0,0.0,0.000903,2.802198,0.0,0.088308
nystrom-1d-redist-1d,cpp,perlmutter-gpu,128,512,32,50000,500,512,1,1,1,1,512,0.520853,0.077199,0.033017,0.00134,0.034313,0.0,0.0,0.0,0.198762,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu-cpu,16,64,32,50000,500,8,8,1,1,64,1,0.367969,0.149548,0.166185,0.03138,0.0,0.0,0.001766,0.003882,0.0,0.005051
nystrom-1d-noredist-1d,cpp,perlmutter-gpu,16,64,32,50000,5000,64,1,1,64,1,1,1.173554,0.080337,0.129171,0.010549,0.0,0.906302,0.0,0.0,0.0,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,1,1,512,1.580395,0.489161,0.566369,0.436765,0.040094,0.0,0.0,0.0,0.018453,0.0
nystrom-1d-redist-1d,cpp,perlmutter-gpu,64,256,32,50000,500,256,1,1,1,1,256,0.412004,0.082095,0.032133,0.00817,0.082989,0.0,0.0,0.0,0.09253,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,4,16,32,50000,500,16,1,1,16,1,1,0.597369,0.081219,0.482254,0.025319,0.0,0.001377,0.0,0.0,0.0,0.0
nystrom-1d-noredist-1d,cpp,perlmutter-gpu-cpu,128,512,32,50000,5000,512,1,1,512,1,1,2.023318,0.501263,0.518875,0.137574,0.0,0.831153,0.0,0.0,0.0,0.0
nystrom-2d-noredist-1d,cpp,perlmutter-gpu,1,4,32,50000,5000,2,2,1,1,4,1,2.044033,0.053256,1.527429,0.18999,0.0,0.0,0.030224,0.159494,0.0,0.013788
